transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000072,CUST-0192,2026-01-05,17.61,8,utilities,online,FR,25,2129
TXN-000073,CUST-0187,2026-05-16,70497.34,4,travel,mobile,GB,40,4535
TXN-000074,CUST-0174,2026-06-26,19.98,4,restaurants,in_store,US,53,1805
TXN-000075,CUST-0188,2026-01-09,13.97,8,groceries,mobile,FR,72,1370
TXN-000076,CUST-0333,2026-06-27,26.91,1,healthcare,online,GB,76,1034
TXN-000077,CUST-0312,2026-06-23,9.72,7,restaurants,in_store,US,52,2535
TXN-000078,CUST-0271,2026-06-14,41.47,9,groceries,in_store,DE,20,4802
TXN-000079,CUST-0371,2026-03-02,29.39,11,healthcare,in_store,GB,65,179
TXN-000080,CUST-0286,2026-05-04,22.51,4,groceries,in_store,US,59,234
TXN-000081,CUST-0289,2026-04-27,20.23,4,restaurants,online,US,72,616
TXN-000082,CUST-0300,2026-01-26,35.06,10,healthcare,online,GB,66,1708
TXN-000083,CUST-0230,2026-06-17,5.24,5,utilities,in_store,NL,41,553
TXN-000084,CUST-0297,2026-06-22,20.01,6,travel,mobile,GB,47,3669
TXN-000085,CUST-0105,2026-03-23,111750.28,11,fuel,in_store,US,35,2735
TXN-000086,CUST-0310,2026-03-17,43.5,7,groceries,in_store,GB,19,4214
TXN-000087,CUST-0322,2026-04-30,12.94,9,electronics,in_store,FR,55,4429
TXN-000088,CUST-0384,2026-03-08,15.21,8,groceries,online,US,37,3966
TXN-000089,CUST-0219,2026-06-22,50.0,11,groceries,mobile,GB,52,2120
TXN-000090,CUST-0201,2026-06-22,25.14,2,restaurants,online,FR,43,3143
TXN-000091,CUST-0245,2026-04-05,14.49,10,electronics,mobile,ES,68,4899
TXN-000092,CUST-0175,2026-02-20,13.23,5,groceries,in_store,GB,45,1281
TXN-000093,CUST-0059,2026-05-23,42.54,10,electronics,in_store,US,60,154
TXN-000094,CUST-0135,2026-05-24,44.37,7,healthcare,online,GB,72,2577
TXN-000095,CUST-0222,2026-03-09,31.57,2,electronics,in_store,NL,53,100
TXN-000096,CUST-0021,2026-05-14,7.45,4,utilities,in_store,DE,39,1712
TXN-000097,CUST-0325,2026-01-15,15.27,10,travel,mobile,DE,26,1057
TXN-000098,CUST-0173,2026-06-14,8.45,3,electronics,online,GB,68,194
TXN-000099,CUST-0317,2026-03-13,22.99,4,electronics,mobile,ES,38,2789
TXN-000100,CUST-0025,2026-01-19,37.91,9,utilities,in_store,DE,23,587
TXN-000101,CUST-0289,2026-03-16,58.01,7,utilities,mobile,GB,34,2494
TXN-000102,CUST-0045,2026-06-09,10.13,1,restaurants,online,US,45,4177
TXN-000103,CUST-0199,2026-04-04,24.18,7,utilities,in_store,GB,50,3745
TXN-000104,CUST-0232,2026-02-23,5.91,6,utilities,online,US,41,1012
TXN-000105,CUST-0065,2026-01-24,64222.2,9,healthcare,online,GB,41,1842
TXN-000106,CUST-0233,2026-03-26,78.98,3,healthcare,mobile,DE,47,2225
TXN-000107,CUST-0017,2026-03-16,14.07,9,travel,in_store,DE,30,4441
TXN-000108,CUST-0322,2026-06-27,30.36,5,utilities,online,DE,59,285
TXN-000109,CUST-0017,2026-06-15,54.71,2,groceries,in_store,GB,45,3565
TXN-000110,CUST-0142,2026-05-12,67.0,1,electronics,online,GB,34,2225
TXN-000111,CUST-0069,2026-05-05,21.92,5,healthcare,in_store,US,45,270
TXN-000112,CUST-0351,2026-03-20,12.81,10,travel,in_store,DE,28,3532
TXN-000113,CUST-0051,2026-02-17,15.85,2,travel,online,GB,41,237
TXN-000114,CUST-0207,2026-05-07,11.44,7,healthcare,online,DE,42,2869
TXN-000115,CUST-0141,2026-01-13,14.25,1,utilities,mobile,US,22,3938
TXN-000116,CUST-0185,2026-01-23,36.64,1,restaurants,in_store,US,48,550
TXN-000117,CUST-0316,2026-04-18,21.76,10,travel,online,GB,68,4313
TXN-000118,CUST-0332,2026-05-24,77.87,7,utilities,mobile,US,62,3548
TXN-000119,CUST-0304,2026-02-25,15.85,6,electronics,in_store,NL,28,2493
TXN-000120,CUST-0119,2026-05-24,8.91,11,groceries,mobile,US,47,4787
TXN-000121,CUST-0232,2026-06-07,24.27,8,healthcare,online,GB,32,3909
TXN-000122,CUST-0270,2026-01-25,21.41,9,groceries,mobile,GB,37,3369
TXN-000123,CUST-0343,2026-01-24,8.18,7,travel,mobile,US,68,1795
TXN-000124,CUST-0209,2026-06-15,8.53,10,electronics,mobile,GB,22,4974
TXN-000125,CUST-0255,2026-02-12,106.87,4,groceries,in_store,DE,63,1396
TXN-000126,CUST-0021,2026-05-15,88.49,4,electronics,online,GB,73,4281
TXN-000127,CUST-0379,2026-06-25,25.03,6,utilities,in_store,GB,66,4700
TXN-000128,CUST-0187,2026-06-26,21.19,4,groceries,in_store,FR,58,2904
TXN-000129,CUST-0330,2026-03-17,10.48,1,electronics,in_store,US,36,2760
TXN-000130,CUST-0321,2026-03-05,12.0,10,fuel,in_store,FR,44,2496
TXN-000131,CUST-0355,2026-02-16,21.93,10,electronics,in_store,GB,72,1496
TXN-000132,CUST-0001,2026-06-08,21.79,9,healthcare,online,GB,43,2735
TXN-000133,CUST-0240,2026-06-25,41.27,11,fuel,online,FR,41,742
TXN-000134,CUST-0384,2026-04-09,35.12,3,travel,online,GB,39,1516
TXN-000135,CUST-0131,2026-04-18,60443.19,3,restaurants,mobile,NL,37,2035
TXN-000136,CUST-0366,2026-01-16,4.6,11,groceries,online,FR,38,2154
TXN-000137,CUST-0191,2026-01-03,17.98,11,travel,mobile,GB,67,280
TXN-000138,CUST-0191,2026-06-06,7.62,1,restaurants,mobile,GB,68,805
TXN-000139,CUST-0279,2026-03-01,23.24,1,healthcare,in_store,GB,50,3194
TXN-000140,CUST-0384,2026-01-24,8.26,10,healthcare,online,FR,21,2209
TXN-000141,CUST-0338,2026-03-03,23.22,10,electronics,mobile,GB,47,4358
TXN-000142,CUST-0384,2026-06-22,14.03,10,groceries,mobile,US,60,1819
TXN-000143,CUST-0231,2026-02-01,20.11,4,groceries,mobile,GB,59,492
TXN-000144,CUST-0147,2026-05-10,59.65,3,groceries,online,GB,46,187
TXN-000145,CUST-0193,2026-05-22,12.7,1,restaurants,online,NL,41,4847
TXN-000146,CUST-0052,2026-05-25,29.06,9,groceries,in_store,GB,52,196
TXN-000147,CUST-0299,2026-03-08,72.76,6,electronics,online,GB,33,2992
TXN-000148,CUST-0381,2026-04-24,11.01,3,groceries,in_store,GB,18,2600
TXN-000149,CUST-0296,2026-03-21,14.12,7,restaurants,in_store,GB,32,3998
TXN-000150,CUST-0272,2026-06-25,71.97,8,groceries,online,GB,72,1700
TXN-000151,CUST-0016,2026-04-09,39.07,6,restaurants,mobile,ES,52,3851
TXN-000152,CUST-0267,2026-03-08,49.68,9,electronics,online,GB,54,642
TXN-000153,CUST-0010,2026-05-04,15.96,10,travel,online,GB,18,1629
TXN-000154,CUST-0395,2026-05-10,17.06,9,healthcare,mobile,GB,79,2520
TXN-000155,CUST-0364,2026-01-18,37.44,6,restaurants,online,GB,74,1100
TXN-000156,CUST-0185,2026-01-29,21.87,4,healthcare,in_store,US,80,3215
TXN-000157,CUST-0036,2026-03-20,10.95,6,utilities,in_store,GB,44,4199
TXN-000158,CUST-0370,2026-01-15,15.8,8,utilities,online,DE,38,4698
TXN-000159,CUST-0279,2026-01-26,13.38,3,fuel,in_store,US,47,3651
TXN-000160,CUST-0073,2026-04-29,78.51,1,groceries,mobile,DE,76,3984
TXN-000161,CUST-0253,2026-03-22,48.18,7,groceries,online,US,25,507
TXN-000162,CUST-0232,2026-03-25,29.41,2,electronics,mobile,GB,39,4564
TXN-000163,CUST-0259,2026-03-24,24.58,4,healthcare,in_store,ES,79,1031
TXN-000164,CUST-0200,2026-06-26,7.13,7,groceries,online,GB,20,143
TXN-000165,CUST-0117,2026-05-03,176.01,3,fuel,in_store,GB,20,4016
TXN-000166,CUST-0395,2026-05-02,106618.53,11,groceries,online,ES,55,2019
TXN-000167,CUST-0032,2026-04-02,37.5,3,utilities,online,GB,38,1667
TXN-000168,CUST-0192,2026-05-25,7.88,4,electronics,in_store,ES,68,4907
TXN-000169,CUST-0126,2026-01-23,33.41,3,electronics,in_store,ES,70,246
TXN-000170,CUST-0173,2026-06-07,47.6,10,restaurants,online,FR,52,2869
TXN-000171,CUST-0312,2026-02-06,22.01,8,utilities,online,GB,56,3550
TXN-000172,CUST-0268,2026-03-11,39.77,3,utilities,in_store,US,46,102
TXN-000173,CUST-0244,2026-04-29,28.9,6,fuel,in_store,DE,80,1494
TXN-000174,CUST-0332,2026-06-18,16.67,1,healthcare,online,GB,72,2247
TXN-000175,CUST-0011,2026-03-05,47.03,4,healthcare,in_store,GB,72,260
TXN-000176,CUST-0367,2026-04-02,6.43,1,restaurants,online,DE,35,2401
TXN-000177,CUST-0159,2026-04-07,45.23,2,utilities,mobile,GB,19,3147
TXN-000178,CUST-0096,2026-04-05,19.49,3,electronics,in_store,GB,36,4758
TXN-000179,CUST-0205,2026-04-23,10.27,10,fuel,online,ES,199,4201
TXN-000180,CUST-0173,2026-03-07,15.83,7,restaurants,online,GB,44,898
TXN-000181,CUST-0266,2026-06-15,69.32,2,groceries,in_store,NL,80,872
TXN-000182,CUST-0336,2026-03-02,42.59,2,travel,mobile,DE,48,896
TXN-000183,CUST-0085,2026-04-15,35.59,3,utilities,online,DE,74,1636
TXN-000184,CUST-0324,2026-01-19,23.06,5,healthcare,online,DE,55,4070
TXN-000185,CUST-0312,2026-01-27,98.02,5,restaurants,mobile,GB,44,1547
TXN-000186,CUST-0154,2026-06-13,5.31,9,healthcare,mobile,GB,48,3661
TXN-000187,CUST-0169,2026-03-11,25.26,7,electronics,in_store,GB,66,1321
TXN-000188,CUST-0362,2026-05-07,11.84,6,restaurants,online,DE,34,1803
TXN-000189,CUST-0187,2026-02-09,125.0,1,utilities,mobile,GB,47,3033
TXN-000190,CUST-0166,2026-04-14,24.38,5,healthcare,in_store,DE,39,3584
TXN-000191,CUST-0061,2026-01-05,25.36,2,fuel,mobile,DE,71,1993
TXN-000192,CUST-0307,2026-05-01,38.49,4,electronics,online,GB,58,2137
TXN-000193,CUST-0200,2026-06-12,26.01,1,fuel,in_store,GB,77,1851
TXN-000194,CUST-0140,2026-04-16,31.18,8,electronics,online,DE,62,3918
TXN-000195,CUST-0143,2026-01-29,54.72,2,electronics,online,GB,78,4007
TXN-000196,CUST-0063,2026-04-21,140.2,8,travel,online,GB,51,1678
TXN-000197,CUST-0319,2026-05-09,41.0,9,utilities,in_store,US,31,714
TXN-000198,CUST-0379,2026-02-07,14.95,10,travel,online,DE,59,830
TXN-000199,CUST-0332,2026-03-29,20.29,5,groceries,in_store,GB,20,4644
TXN-000200,CUST-0013,2026-02-21,36.31,4,utilities,online,US,45,762
TXN-000201,CUST-0112,2026-05-26,18.85,4,groceries,online,FR,68,493
TXN-000202,CUST-0390,2026-05-21,13.07,7,groceries,online,US,76,1491
TXN-000203,CUST-0235,2026-05-11,6.41,3,fuel,online,GB,71,4371
TXN-000204,CUST-0338,2026-02-13,6.65,9,utilities,online,GB,51,4606
TXN-000205,CUST-0338,2026-05-17,14.38,8,restaurants,online,NL,56,714
TXN-000206,CUST-0317,2026-01-02,17.17,8,electronics,mobile,GB,41,1217
TXN-000207,CUST-0018,2026-05-16,42.22,8,restaurants,online,GB,50,4065
TXN-000208,CUST-0398,2026-05-12,18.26,4,utilities,online,GB,23,539
TXN-000209,CUST-0385,2026-03-08,11.93,9,groceries,in_store,NL,19,868
TXN-000210,CUST-0292,2026-01-18,15.45,2,restaurants,online,FR,59,10
TXN-000211,CUST-0285,2026-04-18,58.0,4,fuel,online,DE,34,3148
TXN-000212,CUST-0017,2026-06-22,6.17,11,healthcare,online,US,50,4963
TXN-000213,CUST-0204,2026-03-23,17.93,8,travel,online,GB,71,1344
TXN-000214,CUST-0176,2026-05-15,12.69,2,fuel,online,GB,19,1386
TXN-000215,CUST-0092,2026-01-14,22.18,9,utilities,in_store,GB,49,1932
TXN-000216,CUST-0151,2026-06-21,27.39,11,electronics,mobile,US,46,4945
TXN-000217,CUST-0098,2026-01-15,14.31,5,restaurants,online,FR,66,3924
TXN-000218,CUST-0001,2026-01-03,51.26,4,fuel,online,GB,22,3676
TXN-000219,CUST-0005,2026-04-04,7.5,7,healthcare,in_store,GB,68,2776
TXN-000220,CUST-0086,2026-06-21,19.77,9,travel,online,GB,0,3133
TXN-000221,CUST-0112,2026-01-08,2.64,5,electronics,mobile,DE,72,2924
TXN-000222,CUST-0093,2026-02-22,50.1,5,fuel,in_store,GB,23,1693
TXN-000223,CUST-0105,2026-01-07,33.55,7,groceries,mobile,US,51,1622
TXN-000224,CUST-0252,2026-05-28,22.25,4,travel,mobile,GB,30,4133
TXN-000225,CUST-0042,2026-01-08,78.93,7,healthcare,in_store,US,68,3839
TXN-000226,CUST-0106,2026-05-02,55.29,6,electronics,mobile,GB,51,1376
TXN-000227,CUST-0379,2026-01-13,25.17,11,electronics,online,GB,75,2819
TXN-000228,CUST-0242,2026-01-06,18.88,10,travel,mobile,ES,51,2542
TXN-000229,CUST-0054,2026-05-08,9.77,10,electronics,in_store,US,48,4459
TXN-000230,CUST-0336,2026-02-15,37.61,9,fuel,online,US,73,1865
TXN-000231,CUST-0192,2026-06-19,69.51,7,healthcare,mobile,DE,22,2838
TXN-000232,CUST-0350,2026-06-05,27.74,3,restaurants,online,GB,41,4352
TXN-000233,CUST-0122,2026-05-19,10.36,3,groceries,mobile,GB,18,58
TXN-000234,CUST-0046,2026-02-18,20.73,7,utilities,online,FR,34,2255
TXN-000235,CUST-0290,2026-05-23,20.85,10,electronics,online,GB,66,810
TXN-000236,CUST-0324,2026-04-06,83.45,10,restaurants,online,GB,61,451
TXN-000237,CUST-0099,2026-03-15,31.34,5,fuel,mobile,GB,78,4185
TXN-000238,CUST-0278,2026-06-15,16.19,1,groceries,online,FR,20,1734
TXN-000239,CUST-0139,2026-03-31,11.88,9,electronics,mobile,US,29,3964
TXN-000240,CUST-0187,2026-06-04,41.52,7,restaurants,online,GB,22,840
TXN-000241,CUST-0249,2026-04-11,104.79,10,electronics,in_store,GB,39,3162
TXN-000242,CUST-0321,2026-06-13,29.72,4,healthcare,in_store,US,41,2815
TXN-000243,CUST-0393,2026-06-09,115.23,2,utilities,online,NL,30,3746
TXN-000244,CUST-0176,2026-06-18,25.64,10,groceries,in_store,NL,49,1712
TXN-000245,CUST-0355,2026-01-21,76.73,5,travel,online,DE,37,81
TXN-000246,CUST-0113,2026-02-06,49.38,5,fuel,online,FR,24,4061
TXN-000247,CUST-0171,2026-05-28,13.14,3,travel,in_store,US,43,971
TXN-000248,CUST-0112,2026-04-12,15.49,9,healthcare,in_store,FR,69,468
TXN-000249,CUST-0127,2026-04-22,59.31,1,groceries,online,DE,79,194
TXN-000250,CUST-0197,2026-03-24,17.23,9,groceries,in_store,FR,20,4945
TXN-000251,CUST-0177,2026-03-06,10.56,5,electronics,mobile,GB,66,614
TXN-000252,CUST-0070,2026-04-10,28.96,11,healthcare,online,DE,43,3495
TXN-000253,CUST-0263,2026-04-06,81.22,10,electronics,online,GB,70,427
TXN-000254,CUST-0218,2026-05-14,24.83,5,fuel,in_store,US,44,789
TXN-000255,CUST-0030,2026-06-01,84.08,7,utilities,online,US,19,1498
TXN-000256,CUST-0056,2026-03-21,16.17,1,travel,online,GB,77,622
TXN-000257,CUST-0356,2026-01-04,18.68,6,electronics,online,GB,22,1016
TXN-000258,CUST-0226,2026-03-30,13.35,3,healthcare,online,NL,46,1181
TXN-000259,CUST-0279,2026-04-19,71.74,9,travel,in_store,DE,53,3482
TXN-000260,CUST-0389,2026-01-05,42.53,1,travel,online,FR,46,3287
TXN-000261,CUST-0296,2026-03-10,12.48,4,restaurants,mobile,DE,33,630
TXN-000262,CUST-0308,2026-05-10,11.4,1,travel,mobile,GB,51,1624
TXN-000263,CUST-0002,2026-02-22,20.17,9,healthcare,online,GB,64,2012
TXN-000264,CUST-0107,2026-06-24,21.2,6,fuel,online,ES,67,3302
TXN-000265,CUST-0006,2026-02-02,59.07,4,fuel,in_store,US,21,2958
TXN-000266,CUST-0035,2026-05-13,31.33,7,electronics,online,US,64,657
TXN-000267,CUST-0009,2026-03-12,98646.73,7,groceries,in_store,DE,76,1446
TXN-000268,CUST-0022,2026-03-19,10.86,7,healthcare,mobile,US,55,2455
TXN-000269,CUST-0386,2026-06-05,13.81,1,electronics,online,US,77,4519
TXN-000270,CUST-0199,2026-04-05,6.27,3,fuel,online,FR,38,1917
TXN-000271,CUST-0380,2026-06-05,6.06,10,electronics,in_store,ES,20,4361
TXN-000272,CUST-0375,2026-04-23,29.86,4,utilities,in_store,GB,52,771
TXN-000273,CUST-0231,2026-03-20,17.27,9,utilities,in_store,FR,80,3154
TXN-000274,CUST-0340,2026-04-10,47836.31,1,travel,online,GB,18,4794
TXN-000275,CUST-0267,2026-06-03,18.47,2,fuel,in_store,US,57,2729
TXN-000276,CUST-0249,2026-04-25,34.3,6,healthcare,mobile,NL,18,319
TXN-000277,CUST-0003,2026-05-19,16.31,9,fuel,in_store,NL,78,448
TXN-000278,CUST-0327,2026-03-27,15.46,2,healthcare,online,GB,40,1098
TXN-000279,CUST-0098,2026-01-08,24.64,11,healthcare,online,GB,28,524
TXN-000280,CUST-0021,2026-05-31,9.58,3,restaurants,online,GB,24,3885
TXN-000281,CUST-0301,2026-06-05,22.88,4,restaurants,mobile,GB,71,315
TXN-000282,CUST-0059,2026-04-17,22.22,11,restaurants,online,GB,56,1866
TXN-000283,CUST-0017,2026-06-09,15.75,3,healthcare,in_store,GB,73,4232
TXN-000284,CUST-0234,2026-04-16,17.98,8,travel,online,ES,20,2599
TXN-000285,CUST-0198,2026-06-14,21.71,3,groceries,mobile,NL,74,662
TXN-000286,CUST-0291,2026-04-02,13.17,7,fuel,online,US,25,306
TXN-000287,CUST-0021,2026-06-09,55.03,1,travel,online,GB,55,2920
TXN-000288,CUST-0143,2026-03-18,65.48,8,utilities,online,US,51,1899
TXN-000289,CUST-0089,2026-04-07,13.18,4,groceries,online,GB,77,2902
TXN-000290,CUST-0101,2026-06-10,25.18,4,travel,online,US,54,3271
TXN-000291,CUST-0162,2026-03-20,13.95,5,groceries,in_store,GB,31,3797
TXN-000292,CUST-0287,2026-06-22,19.06,10,utilities,in_store,DE,43,3609
TXN-000293,CUST-0346,2026-03-13,53.96,4,healthcare,mobile,DE,59,4627
TXN-000294,CUST-0168,2026-02-04,11.0,10,utilities,in_store,US,22,4659
TXN-000295,CUST-0091,2026-04-30,117503.4,5,healthcare,in_store,ES,56,2861
TXN-000296,CUST-0219,2026-01-26,4.99,4,electronics,online,DE,70,2188
TXN-000297,CUST-0197,2026-03-19,9.41,5,utilities,in_store,GB,80,1042
TXN-000298,CUST-0205,2026-02-15,71.91,6,healthcare,in_store,GB,47,1619
TXN-000299,CUST-0211,2026-02-16,42.58,4,healthcare,in_store,GB,56,445
TXN-000300,CUST-0247,2026-06-28,28.02,1,electronics,online,NL,58,2961
TXN-000301,CUST-0027,2026-03-20,8.94,9,restaurants,mobile,FR,31,45
TXN-000302,CUST-0030,2026-02-17,13.93,4,travel,in_store,GB,49,569
TXN-000303,CUST-0396,2026-06-20,43.06,9,travel,in_store,ES,69,3052
TXN-000304,CUST-0346,2026-02-01,31.25,5,restaurants,online,GB,60,1551
TXN-000305,CUST-0037,2026-04-10,8.59,10,utilities,online,ES,64,602
TXN-000306,CUST-0167,2026-04-11,18.49,3,restaurants,online,GB,47,4362
TXN-000307,CUST-0187,2026-01-13,34.12,5,groceries,mobile,GB,43,3138
TXN-000308,CUST-0255,2026-04-19,9.9,10,utilities,online,ES,80,2295
TXN-000309,CUST-0197,2026-04-21,38.7,8,fuel,in_store,DE,68,4491
TXN-000310,CUST-0302,2026-04-29,10.92,11,fuel,in_store,US,26,3772
TXN-000311,CUST-0100,2026-02-28,7.37,3,restaurants,online,GB,77,2921
TXN-000312,CUST-0368,2026-05-25,12.66,4,restaurants,online,GB,80,1611
TXN-000313,CUST-0040,2026-05-23,10.32,10,healthcare,online,ES,48,1065
TXN-000314,CUST-0123,2026-04-10,25.62,4,fuel,online,NL,19,2255
TXN-000315,CUST-0204,2026-05-17,17.91,2,electronics,mobile,US,41,2615
TXN-000316,CUST-0209,2026-03-26,2.86,9,travel,mobile,GB,55,2781
TXN-000317,CUST-0306,2026-04-16,15.19,11,utilities,online,US,18,394
TXN-000318,CUST-0164,2026-01-19,52.78,9,travel,in_store,GB,45,1269
TXN-000319,CUST-0167,2026-01-25,6.97,4,utilities,in_store,GB,69,1101
TXN-000320,CUST-0216,2026-03-28,32.16,8,groceries,in_store,GB,43,3888
TXN-000321,CUST-0176,2026-01-10,26.58,10,electronics,online,US,47,2029
TXN-000322,CUST-0362,2026-02-26,12.69,5,groceries,online,GB,32,300
TXN-000323,CUST-0037,2026-03-01,33.06,5,electronics,online,US,23,3417
TXN-000324,CUST-0098,2026-03-02,17.71,9,restaurants,in_store,GB,70,823
TXN-000325,CUST-0323,2026-01-21,8.79,6,groceries,mobile,FR,70,3117
TXN-000326,CUST-0108,2026-02-07,12.61,2,restaurants,online,GB,48,150
TXN-000327,CUST-0178,2026-02-17,104289.42,4,fuel,in_store,DE,30,2671
TXN-000328,CUST-0298,2026-04-02,6.91,3,travel,in_store,FR,75,1343
TXN-000329,CUST-0118,2026-01-09,86.17,10,travel,mobile,GB,53,2694
TXN-000330,CUST-0330,2026-01-11,8.18,6,restaurants,online,GB,31,2657
TXN-000331,CUST-0364,2026-01-28,67679.87,4,fuel,in_store,GB,20,409
TXN-000332,CUST-0053,2026-05-26,41.13,10,groceries,online,GB,47,1804
