transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000078,CUST-0271,2026-04-05,39.77,9,electronics,online,DE,29,1264
TXN-000079,CUST-0371,2026-04-23,28.9,10,travel,mobile,GB,23,4555
TXN-000080,CUST-0286,2026-03-07,16.67,6,travel,online,DE,24,221
TXN-000081,CUST-0289,2026-06-15,47.03,4,fuel,online,GB,71,3003
TXN-000082,CUST-0300,2026-03-02,6.43,3,fuel,online,NL,65,2786
TXN-000083,CUST-0230,2026-04-15,45.23,3,groceries,in_store,US,49,1571
TXN-000084,CUST-0297,2026-01-19,19.49,7,electronics,online,US,57,1831
TXN-000085,CUST-0105,2026-01-27,10.27,3,groceries,online,FR,21,1506
TXN-000086,CUST-0310,2026-06-13,15.83,9,utilities,mobile,US,38,4497
TXN-000087,CUST-0322,2026-03-11,69.32,8,utilities,online,DE,65,3765
TXN-000088,CUST-0384,2026-05-07,42.59,8,travel,mobile,GB,48,168
TXN-000089,CUST-0219,2026-02-09,35.59,8,utilities,in_store,GB,80,4331
TXN-000090,CUST-0201,2026-04-14,23.06,10,groceries,in_store,DE,48,2984
TXN-000091,CUST-0245,2026-01-05,98.02,9,groceries,in_store,GB,67,3499
TXN-000092,CUST-0175,2026-05-01,5.31,5,utilities,online,GB,79,3208
TXN-000093,CUST-0059,2026-06-12,25.26,10,electronics,mobile,NL,19,4950
TXN-000094,CUST-0135,2026-04-16,11.84,10,fuel,online,GB,32,1986
TXN-000095,CUST-0222,2026-01-29,115.3,11,fuel,mobile,GB,53,4939
TXN-000096,CUST-0021,2026-04-21,24.38,5,groceries,in_store,GB,69,2146
TXN-000097,CUST-0325,2026-05-09,25.36,1,utilities,in_store,FR,25,2896
TXN-000098,CUST-0173,2026-02-07,38.49,2,healthcare,in_store,GB,69,3275
TXN-000099,CUST-0317,2026-03-29,26.01,1,restaurants,in_store,FR,79,2073
TXN-000100,CUST-0025,2026-02-21,31.18,1,restaurants,online,US,64,49
TXN-000101,CUST-0289,2026-05-26,54.72,7,fuel,in_store,FR,75,3211
TXN-000102,CUST-0045,2026-05-21,115.3,2,electronics,mobile,GB,80,4539
TXN-000103,CUST-0199,2026-05-11,41.0,11,groceries,online,GB,65,2539
TXN-000104,CUST-0232,2026-02-13,14.95,3,electronics,online,DE,44,1127
TXN-000105,CUST-0065,2026-05-17,20.29,4,electronics,online,ES,24,2437
TXN-000106,CUST-0233,2026-01-02,36.31,5,restaurants,in_store,GB,26,3165
TXN-000107,CUST-0017,2026-05-16,18.85,1,groceries,in_store,GB,66,947
TXN-000108,CUST-0322,2026-05-12,13.07,7,healthcare,mobile,DE,62,4114
TXN-000109,CUST-0017,2026-03-08,6.41,11,healthcare,in_store,GB,78,2526
TXN-000110,CUST-0142,2026-01-18,6.65,5,fuel,in_store,GB,39,2549
TXN-000111,CUST-0069,2026-04-18,14.38,6,groceries,in_store,ES,71,927
TXN-000112,CUST-0351,2026-06-22,17.17,9,electronics,online,GB,33,4143
TXN-000113,CUST-0051,2026-03-23,42.22,9,fuel,online,GB,20,576
TXN-000114,CUST-0207,2026-05-15,18.26,6,utilities,in_store,DE,27,4304
TXN-000115,CUST-0141,2026-01-14,11.93,5,electronics,online,US,72,2253
TXN-000116,CUST-0185,2026-06-21,15.45,7,utilities,online,GB,53,565
TXN-000117,CUST-0316,2026-01-15,58.0,2,groceries,online,US,76,911
TXN-000118,CUST-0332,2026-01-03,6.17,7,groceries,online,US,51,709
TXN-000119,CUST-0304,2026-04-04,17.93,8,groceries,online,US,18,1550
TXN-000120,CUST-0119,2026-06-21,12.69,8,utilities,online,GB,18,2710
TXN-000121,CUST-0232,2026-01-08,22.18,2,utilities,mobile,GB,37,2943
TXN-000122,CUST-0270,2026-02-22,27.39,5,electronics,online,FR,44,3381
TXN-000123,CUST-0343,2026-01-07,14.31,5,utilities,online,US,45,321
TXN-000124,CUST-0209,2026-05-28,51.26,11,fuel,online,DE,29,1528
TXN-000125,CUST-0255,2026-01-08,7.5,6,travel,online,FR,44,204
TXN-000126,CUST-0021,2026-05-02,19.77,8,restaurants,online,NL,32,976
TXN-000127,CUST-0379,2026-01-13,2.64,1,fuel,in_store,US,67,994
TXN-000128,CUST-0187,2026-01-06,50.1,9,fuel,mobile,ES,46,2470
TXN-000129,CUST-0330,2026-05-08,33.55,7,groceries,in_store,DE,51,3810
TXN-000130,CUST-0321,2026-02-15,22.25,9,restaurants,in_store,FR,77,2550
TXN-000131,CUST-0355,2026-06-19,78.93,7,healthcare,online,GB,50,3200
TXN-000132,CUST-0001,2026-06-05,55.29,10,fuel,in_store,GB,40,2548
TXN-000133,CUST-0240,2026-05-19,25.17,6,healthcare,mobile,DE,30,1006
TXN-000134,CUST-0384,2026-02-18,18.88,10,electronics,online,FR,21,4111
TXN-000135,CUST-0131,2026-05-23,9.77,3,restaurants,in_store,GB,77,416
TXN-000136,CUST-0366,2026-04-06,37.61,3,restaurants,in_store,US,42,3706
TXN-000137,CUST-0191,2026-03-15,69.51,7,restaurants,mobile,NL,65,3198
TXN-000138,CUST-0191,2026-06-15,27.74,11,healthcare,in_store,GB,36,2537
TXN-000139,CUST-0279,2026-03-31,10.36,1,utilities,in_store,US,63,4975
TXN-000140,CUST-0384,2026-06-04,20.73,9,electronics,in_store,ES,22,4029
TXN-000141,CUST-0338,2026-04-11,20.85,10,fuel,online,GB,26,745
TXN-000142,CUST-0384,2026-06-13,83.45,11,travel,online,DE,21,4564
TXN-000143,CUST-0231,2026-06-09,31.34,3,utilities,online,FR,48,3847
TXN-000144,CUST-0147,2026-06-18,16.19,2,utilities,online,US,48,4010
TXN-000145,CUST-0193,2026-01-21,11.88,2,utilities,mobile,GB,78,4066
TXN-000146,CUST-0052,2026-02-06,41.52,10,healthcare,online,GB,73,1582
TXN-000147,CUST-0299,2026-05-28,104.79,3,electronics,in_store,US,20,4908
TXN-000148,CUST-0381,2026-04-12,29.72,5,utilities,online,US,47,1243
TXN-000149,CUST-0296,2026-04-22,115.23,8,groceries,online,NL,44,4255
TXN-000150,CUST-0272,2026-03-24,25.64,4,healthcare,mobile,GB,72,3871
TXN-000151,CUST-0016,2026-03-06,76.73,2,groceries,online,FR,55,3368
TXN-000152,CUST-0267,2026-04-10,49.38,6,utilities,online,GB,53,641
TXN-000153,CUST-0010,2026-04-06,13.14,2,restaurants,online,US,57,2061
TXN-000154,CUST-0395,2026-05-14,15.49,6,healthcare,in_store,GB,48,576
TXN-000155,CUST-0364,2026-06-01,59.31,11,fuel,in_store,US,68,1788
TXN-000156,CUST-0185,2026-03-21,17.23,3,fuel,online,DE,39,4765
TXN-000157,CUST-0036,2026-01-04,10.56,1,fuel,online,GB,54,2995
TXN-000158,CUST-0370,2026-03-30,28.96,11,electronics,online,GB,41,4421
TXN-000159,CUST-0279,2026-04-19,81.22,11,groceries,online,GB,56,1652
TXN-000160,CUST-0073,2026-01-05,24.83,10,travel,online,US,33,2116
TXN-000161,CUST-0253,2026-03-10,84.08,3,travel,in_store,DE,62,2669
TXN-000162,CUST-0232,2026-05-10,16.17,10,utilities,in_store,US,74,664
TXN-000163,CUST-0259,2026-02-22,18.68,3,restaurants,in_store,GB,61,1691
TXN-000164,CUST-0200,2026-06-24,13.35,1,travel,in_store,GB,80,3376
TXN-000165,CUST-0117,2026-02-02,71.74,4,electronics,in_store,NL,77,2458
TXN-000166,CUST-0395,2026-05-13,42.53,11,fuel,in_store,DE,76,1792
TXN-000167,CUST-0032,2026-03-12,12.48,2,groceries,online,US,74,3285
TXN-000168,CUST-0192,2026-03-19,11.4,3,restaurants,mobile,GB,21,4566
TXN-000169,CUST-0126,2026-06-05,20.17,6,electronics,in_store,GB,33,396
TXN-000170,CUST-0173,2026-04-05,21.2,7,travel,in_store,GB,20,3335
TXN-000171,CUST-0312,2026-06-05,59.07,8,utilities,in_store,FR,48,4275
TXN-000172,CUST-0268,2026-04-23,31.33,11,healthcare,in_store,GB,32,1458
TXN-000173,CUST-0244,2026-03-20,27.39,6,utilities,in_store,DE,41,1448
TXN-000174,CUST-0332,2026-04-10,10.86,10,utilities,online,US,24,334
TXN-000175,CUST-0011,2026-06-03,13.81,7,fuel,in_store,US,43,2289
TXN-000176,CUST-0367,2026-04-25,6.27,7,utilities,online,GB,25,1331
TXN-000177,CUST-0159,2026-05-19,6.06,7,electronics,in_store,NL,69,584
TXN-000178,CUST-0096,2026-03-27,29.86,4,utilities,in_store,US,43,3692
TXN-000179,CUST-0205,2026-01-08,17.27,2,travel,mobile,ES,65,1280
TXN-000180,CUST-0173,2026-05-31,52.58,10,fuel,online,ES,59,1672
TXN-000181,CUST-0266,2026-06-05,18.47,4,groceries,online,GB,34,2130
TXN-000182,CUST-0336,2026-04-17,34.3,1,healthcare,in_store,NL,64,1802
TXN-000183,CUST-0085,2026-06-09,16.31,11,utilities,in_store,GB,35,4274
TXN-000184,CUST-0324,2026-04-16,15.46,1,groceries,mobile,GB,79,3481
TXN-000185,CUST-0312,2026-06-14,24.64,5,utilities,online,US,60,4928
TXN-000186,CUST-0154,2026-04-02,9.58,10,electronics,in_store,FR,23,2525
TXN-000187,CUST-0169,2026-06-09,22.88,7,fuel,in_store,US,34,3139
TXN-000188,CUST-0362,2026-03-18,22.22,8,utilities,in_store,US,32,2859
TXN-000189,CUST-0187,2026-04-07,15.75,3,healthcare,in_store,NL,53,682
TXN-000190,CUST-0166,2026-06-10,17.98,1,utilities,in_store,GB,62,1485
TXN-000191,CUST-0061,2026-03-20,21.71,9,fuel,in_store,GB,28,3389
TXN-000192,CUST-0307,2026-06-22,13.17,2,groceries,in_store,US,71,242
TXN-000193,CUST-0200,2026-03-13,55.03,1,restaurants,in_store,US,70,3765
TXN-000194,CUST-0140,2026-02-04,65.48,4,electronics,in_store,US,25,3565
TXN-000195,CUST-0143,2026-04-30,13.18,10,travel,in_store,US,78,2463
TXN-000196,CUST-0063,2026-01-26,25.18,2,travel,online,GB,78,1639
TXN-000197,CUST-0319,2026-03-19,13.95,9,travel,mobile,GB,50,1475
TXN-000198,CUST-0379,2026-02-15,19.06,11,healthcare,mobile,DE,29,1836
TXN-000199,CUST-0332,2026-02-16,53.96,8,restaurants,in_store,DE,77,543
TXN-000200,CUST-0013,2026-06-28,11.0,6,fuel,in_store,US,22,476
TXN-000201,CUST-0112,2026-03-20,15.17,7,travel,in_store,DE,34,1034
TXN-000202,CUST-0390,2026-02-17,4.99,9,electronics,in_store,US,60,966
TXN-000203,CUST-0235,2026-06-20,9.41,9,healthcare,in_store,NL,67,42
TXN-000204,CUST-0338,2026-02-01,71.91,6,electronics,online,US,55,1609
TXN-000205,CUST-0338,2026-04-10,42.58,7,utilities,mobile,GB,66,4640
TXN-000206,CUST-0317,2026-04-11,28.02,5,healthcare,in_store,GB,60,3203
TXN-000207,CUST-0018,2026-01-13,8.94,6,fuel,online,DE,46,1520
TXN-000208,CUST-0398,2026-04-19,13.93,6,groceries,mobile,US,42,3213
TXN-000209,CUST-0385,2026-04-21,43.06,11,restaurants,online,GB,50,1109
TXN-000210,CUST-0292,2026-04-29,31.25,11,electronics,online,US,18,252
TXN-000211,CUST-0285,2026-02-28,8.59,8,groceries,in_store,GB,26,1767
TXN-000212,CUST-0017,2026-05-25,18.49,7,fuel,in_store,NL,36,263
TXN-000213,CUST-0204,2026-05-23,34.12,2,fuel,mobile,GB,63,454
TXN-000214,CUST-0176,2026-04-10,9.9,9,fuel,online,GB,71,542
TXN-000215,CUST-0092,2026-05-17,38.7,10,restaurants,mobile,US,21,1187
TXN-000216,CUST-0151,2026-03-26,10.92,7,healthcare,in_store,US,46,4370
TXN-000217,CUST-0098,2026-04-16,7.37,7,restaurants,online,NL,28,2617
TXN-000218,CUST-0001,2026-01-19,12.66,10,electronics,online,GB,72,890
TXN-000219,CUST-0005,2026-01-25,10.32,5,healthcare,in_store,GB,53,428
TXN-000220,CUST-0086,2026-03-28,25.62,4,restaurants,online,DE,23,2856
TXN-000221,CUST-0112,2026-01-10,17.91,8,groceries,in_store,GB,73,3668
TXN-000222,CUST-0093,2026-02-26,2.86,5,utilities,in_store,GB,26,1215
TXN-000223,CUST-0105,2026-03-01,15.19,10,healthcare,in_store,GB,18,4897
TXN-000224,CUST-0252,2026-03-02,52.78,2,groceries,in_store,US,43,1282
TXN-000225,CUST-0042,2026-01-21,6.97,11,utilities,mobile,GB,40,1899
TXN-000226,CUST-0106,2026-02-07,32.16,2,utilities,online,FR,36,1
TXN-000227,CUST-0379,2026-02-17,26.58,8,restaurants,online,GB,44,3895
TXN-000228,CUST-0242,2026-04-02,12.69,9,electronics,in_store,US,73,2418
TXN-000229,CUST-0054,2026-01-09,33.06,2,groceries,online,US,59,4745
TXN-000230,CUST-0336,2026-01-11,17.71,10,restaurants,online,ES,22,1324
TXN-000231,CUST-0192,2026-01-28,8.79,6,travel,in_store,US,39,3696
TXN-000232,CUST-0350,2026-05-26,12.61,2,fuel,in_store,US,65,3254
TXN-000233,CUST-0122,2026-06-25,34.96,8,restaurants,in_store,US,41,1661
TXN-000234,CUST-0046,2026-06-17,6.91,2,electronics,in_store,FR,42,3082
TXN-000235,CUST-0290,2026-06-10,86.17,9,electronics,in_store,FR,58,1020
TXN-000236,CUST-0324,2026-03-21,8.18,10,travel,in_store,US,35,3540
TXN-000237,CUST-0099,2026-01-09,22.0,2,travel,mobile,GB,62,4858
TXN-000238,CUST-0278,2026-04-09,41.13,8,fuel,in_store,US,39,4628
TXN-000239,CUST-0139,2026-02-01,16.17,4,healthcare,in_store,GB,64,4263
TXN-000240,CUST-0187,2026-03-29,16.44,1,electronics,mobile,GB,39,1376
TXN-000241,CUST-0249,2026-04-21,44.34,8,restaurants,online,GB,31,659
TXN-000242,CUST-0321,2026-06-12,46.53,4,utilities,in_store,GB,20,4441
TXN-000243,CUST-0393,2026-05-23,28.08,11,fuel,in_store,US,64,1484
TXN-000244,CUST-0176,2026-04-05,10.57,11,healthcare,online,GB,62,4858
TXN-000245,CUST-0355,2026-02-17,19.24,9,groceries,online,GB,40,4911
TXN-000246,CUST-0113,2026-02-14,5.63,2,groceries,online,US,79,3862
TXN-000247,CUST-0171,2026-06-22,41.93,1,electronics,in_store,US,45,2933
TXN-000248,CUST-0112,2026-05-05,70.23,2,healthcare,online,US,34,3295
TXN-000249,CUST-0127,2026-03-14,2.91,4,travel,online,GB,76,2502
TXN-000250,CUST-0197,2026-05-14,10.96,1,healthcare,online,FR,63,982
TXN-000251,CUST-0177,2026-03-14,22.15,9,healthcare,in_store,US,62,1102
TXN-000252,CUST-0070,2026-05-31,43.81,1,healthcare,in_store,DE,63,2136
TXN-000253,CUST-0263,2026-03-26,34.25,4,healthcare,online,US,44,395
TXN-000254,CUST-0218,2026-06-08,2.33,1,travel,online,DE,61,189
TXN-000255,CUST-0030,2026-02-18,68.86,5,utilities,in_store,US,68,2187
TXN-000256,CUST-0056,2026-04-12,7.66,9,fuel,online,ES,61,533
TXN-000257,CUST-0356,2026-01-18,17.94,8,fuel,online,GB,65,2471
TXN-000258,CUST-0226,2026-05-11,42.95,11,travel,in_store,ES,49,159
TXN-000259,CUST-0279,2026-03-27,25.31,5,healthcare,in_store,GB,69,4017
TXN-000260,CUST-0389,2026-03-07,26.79,11,utilities,online,US,80,1818
TXN-000261,CUST-0296,2026-05-04,19.35,6,utilities,in_store,US,50,441
TXN-000262,CUST-0308,2026-02-01,35.26,6,travel,in_store,GB,29,2231
TXN-000263,CUST-0002,2026-02-12,18.06,3,healthcare,online,GB,55,2939
TXN-000264,CUST-0107,2026-03-31,7.39,1,utilities,in_store,FR,61,3376
TXN-000265,CUST-0006,2026-02-03,21.19,1,electronics,online,US,69,1959
TXN-000266,CUST-0035,2026-05-08,12.47,9,travel,online,NL,55,1962
TXN-000267,CUST-0009,2026-02-18,28.31,11,travel,online,GB,68,1426
TXN-000268,CUST-0022,2026-06-25,78.95,2,restaurants,in_store,US,20,2352
TXN-000269,CUST-0386,2026-04-22,8.45,3,electronics,online,GB,41,36
TXN-000270,CUST-0199,2026-04-16,48.9,1,restaurants,online,GB,42,3224
TXN-000271,CUST-0380,2026-04-07,16.25,6,fuel,online,NL,45,3948
TXN-000272,CUST-0375,2026-05-28,21.9,9,groceries,in_store,FR,59,3943
TXN-000273,CUST-0231,2026-05-21,11.35,10,restaurants,in_store,GB,59,2111
TXN-000274,CUST-0340,2026-03-25,16.53,4,healthcare,in_store,GB,61,3674
TXN-000275,CUST-0267,2026-03-12,33.38,6,fuel,online,ES,24,4175
TXN-000276,CUST-0249,2026-01-06,18.73,6,restaurants,in_store,ES,58,2498
TXN-000277,CUST-0003,2026-04-19,14.83,3,groceries,in_store,GB,68,2096
TXN-000278,CUST-0327,2026-02-17,13.65,10,electronics,online,GB,33,2554
TXN-000279,CUST-0098,2026-06-29,46.79,11,groceries,in_store,GB,50,448
TXN-000280,CUST-0021,2026-05-20,19.27,4,healthcare,in_store,US,50,2354
TXN-000281,CUST-0301,2026-01-14,73.34,7,groceries,online,FR,46,4347
TXN-000282,CUST-0059,2026-06-21,15.04,9,travel,in_store,US,51,80
TXN-000283,CUST-0017,2026-02-23,71.95,3,groceries,in_store,ES,62,4307
TXN-000284,CUST-0234,2026-01-21,27.98,4,restaurants,online,US,32,3161
TXN-000285,CUST-0198,2026-04-30,37.45,1,fuel,mobile,GB,43,4860
TXN-000286,CUST-0291,2026-05-20,10.56,7,healthcare,online,GB,66,1567
TXN-000287,CUST-0021,2026-04-22,8.35,6,healthcare,in_store,GB,18,843
TXN-000288,CUST-0143,2026-04-21,30.09,10,electronics,online,DE,19,1427
TXN-000289,CUST-0089,2026-05-08,11.52,4,fuel,mobile,DE,33,2827
TXN-000290,CUST-0101,2026-01-24,15.38,10,healthcare,online,GB,50,999
TXN-000291,CUST-0162,2026-06-28,31.52,10,utilities,online,US,19,4749
TXN-000292,CUST-0287,2026-04-08,10.53,5,groceries,in_store,GB,71,2025
TXN-000293,CUST-0346,2026-05-30,45.59,6,fuel,mobile,GB,31,3179
TXN-000294,CUST-0168,2026-06-17,12.5,11,restaurants,online,GB,41,1660
TXN-000295,CUST-0091,2026-01-12,31.17,2,utilities,online,US,68,631
TXN-000296,CUST-0219,2026-02-13,22.99,9,travel,online,US,64,488
TXN-000297,CUST-0197,2026-05-06,115.3,2,fuel,mobile,US,34,2672
TXN-000298,CUST-0205,2026-03-25,11.6,9,fuel,in_store,FR,29,778
TXN-000299,CUST-0211,2026-02-25,36.95,9,restaurants,in_store,GB,65,4803
TXN-000300,CUST-0247,2026-03-31,28.77,8,travel,online,ES,59,3374
TXN-000301,CUST-0027,2026-01-17,25.68,6,utilities,mobile,GB,53,1980
TXN-000302,CUST-0030,2026-04-09,110.72,8,travel,in_store,GB,56,2735
TXN-000303,CUST-0396,2026-05-17,46.0,2,groceries,online,ES,26,146
TXN-000304,CUST-0346,2026-01-30,42.21,7,fuel,in_store,NL,54,339
TXN-000305,CUST-0037,2026-03-16,27.76,1,restaurants,online,US,22,3519
TXN-000306,CUST-0167,2026-05-28,46.88,1,healthcare,in_store,NL,39,2847
TXN-000307,CUST-0187,2026-01-31,6.18,3,restaurants,online,GB,75,999
TXN-000308,CUST-0255,2026-05-13,21.81,6,groceries,in_store,FR,73,645
TXN-000309,CUST-0197,2026-06-14,8.29,4,groceries,in_store,NL,48,4228
TXN-000310,CUST-0302,2026-06-04,10.6,9,restaurants,in_store,GB,18,516
TXN-000311,CUST-0100,2026-03-06,21.33,4,fuel,online,NL,47,4771
TXN-000312,CUST-0368,2026-05-14,20.45,6,healthcare,online,US,19,910
TXN-000313,CUST-0040,2026-01-23,43.69,2,travel,in_store,DE,39,3547
TXN-000314,CUST-0123,2026-01-03,7.53,4,fuel,in_store,GB,34,3954
TXN-000315,CUST-0204,2026-05-09,8.89,2,electronics,online,GB,81,1208
TXN-000316,CUST-0209,2026-02-21,17.96,11,travel,in_store,DE,50,826
TXN-000317,CUST-0306,2026-05-16,11.57,7,fuel,in_store,US,42,2658
TXN-000318,CUST-0164,2026-02-27,25.82,3,travel,online,ES,76,935
TXN-000319,CUST-0167,2026-03-18,20.48,5,healthcare,online,DE,55,4288
TXN-000320,CUST-0216,2026-06-12,14.42,9,groceries,in_store,US,65,1718
TXN-000321,CUST-0176,2026-06-26,7.76,5,restaurants,mobile,US,78,376
TXN-000322,CUST-0362,2026-03-04,13.41,2,electronics,in_store,GB,19,2714
TXN-000323,CUST-0037,2026-01-27,23.76,11,electronics,online,NL,43,1637
TXN-000324,CUST-0098,2026-01-11,78.72,8,healthcare,online,US,58,3916
TXN-000325,CUST-0323,2026-06-12,37.24,9,groceries,in_store,NL,45,958
TXN-000326,CUST-0108,2026-04-26,16.24,2,groceries,online,US,70,4208
TXN-000327,CUST-0178,2026-05-17,13.76,1,restaurants,in_store,GB,53,4814
TXN-000328,CUST-0298,2026-04-29,28.71,8,healthcare,online,ES,73,1678
TXN-000329,CUST-0118,2026-04-08,19.31,11,fuel,online,DE,28,2262
TXN-000330,CUST-0330,2026-02-08,67.87,9,travel,mobile,FR,53,202
TXN-000331,CUST-0364,2026-04-21,25.0,9,healthcare,online,NL,33,2040
TXN-000332,CUST-0053,2026-02-21,34.89,8,groceries,in_store,US,30,3032
